x1,x2
4.532848476273544,0.9379273615213579
4.753396181479349,2.6353003584617785
6.225895652373453,0.735354185113883
-8.873316247132973,9.094323551134213
-8.398313306582677,6.821468691146092
-2.45098890460675,7.871315830367698
-3.2245013323127183,9.693883877132997
-10.286341657052255,5.124716958878621
-4.534340209710358,9.20074044296775
-9.272823984068326,7.014350792030064
-8.101755000043216,-6.1671111631035584
-9.805303899765223,7.275811559356724
-8.549159112728193,9.778823055409598
-8.616193985002297,6.844774293835226
-8.408709537503425,7.531210602661814
-8.658347440055548,-5.384065281786763
3.7129483646500185,1.913644327878932
-8.671875548422955,7.815974179506853
-7.891731566411438,-8.534966265141716
-7.119952589309405,-7.254930400825544
-2.035959998479205,8.94145721554145
5.803042588383061,1.983402744960319
-7.456398521719603,-6.124718367450191
3.880746174674403,2.1235634704169395
-7.290822555305949,9.119400588594225
6.142235888324129,2.047264464360507
3.8108838253060293,1.4129886437437624
-7.338988090691514,-7.729953962740739
-7.960690518751168,-6.2641739863316825
-8.594527042864812,6.759444284761975
-8.195604996768466,8.652675445631134
4.7375549347769335,1.2001599000852656
2.5724367361882248,1.8840496444279435
-5.955600171944369,-7.065011729718936
5.330022827939214,1.5719492120548957
-8.933623289022963,7.602544441269043
-8.230431246919471,7.510132038655061
-9.005445836952864,7.470236601932026
2.5159831119182945,1.447414662259971
3.81438163943559,1.6517838422877387
-6.157955127108035,-8.009161364493176
-7.287827263821933,6.325168874759912
5.566056383759743,3.8825863244108625
4.168840530609779,2.2052196212983683
-6.708761753023328,-7.064092929628626
-9.696685536817224,8.023832794907694
-9.475714883942528,8.512539446606255
-3.038957826819789,9.527553561311677
-2.5439093927579934,7.845608090578789
-3.746148333930832,7.693829515114045
-7.139218542514875,-8.383252546394052
-7.404147457431044,-6.3907350320480285
4.1260119188914075,0.9139561620517804
2.926744307137224,3.327042058106145
-2.3360166972015683,9.399603507927159
-9.059291930465674,7.350408754493234
-2.2951038789225464,7.768547349486333
-7.806483217167376,5.837962542461732
-6.542024529076068,-7.291986559398414
-7.642886347693787,-8.684991693940466
-6.53942963301676,6.960684355059044
-8.912761185736057,7.944195013049381
5.539478711661352,2.2804692048173414
4.73687480122082,2.5683267093776454
-6.623597456837395,-5.897418609330432
-3.282022837590322,8.777467521458313
4.050514079283889,2.8227717809617565
-6.861208811961719,-5.203672281000664
-9.565464932460879,7.076004279947198
-10.19818389761593,8.069776481525924
-5.850471553825626,-6.407512110862903
-2.1779341916491863,9.98983125532068
-2.2516472323299856,8.939840212432154
-8.64180658693454,8.032526673087215
-8.63540473578471,5.807778800501471
-3.4838792932800717,9.801370731940773
-2.5450236621627016,10.578929784012328
-8.549032472272643,-6.336749400896012
-6.378710003526889,-7.857664838074498
-6.246845325044985,-4.609416735471551
-2.281737688448621,10.321428882480749
-8.247672925943702,8.432226496081611
-0.62301172184222,9.18886394103016
-2.422150554814579,8.715278777732454
-6.9916907605883445,6.253438149172551
-9.397249603907598,7.700734790563224
-0.38704142604011693,10.046751388749469
5.285254785813249,3.341801241473081
-2.5040841664102893,8.779698994823175
-6.571825422259211,-8.590277985932572
-7.24059335697035,-5.720779789911699
-8.588944072925255,8.900976195262178
-7.900043950660013,6.80747818728133
-7.58397088169403,-8.288570889639507
-3.7700815773877956,9.932148075253098
-5.633541998653641,-8.953499825684096
-2.2130773459881743,9.275341400378212
-2.2493148288043265,9.796108999975631
-8.871454729509807,9.118080779016491
-5.8733343819368296,-7.457001462799095
-2.4121200737047097,9.98293111873121
-1.686652710949561,7.793442478227299
-5.943948798003809,-5.608554498281788
-8.809582933701193,8.601974778106001
4.3704720017835434,2.690711939736694
-8.469654447763109,6.930184103171342
-8.169588090892324,-8.175188365339563
4.422197633000881,3.071946535927922
5.465295185216132,2.7866793199413706
-8.873012644022792,7.557737648035224
-7.258755610905298,6.8006628883454345
-5.030671096205925,-5.753544563728189
-7.643281127711168,5.800336010714928
-3.9245683651031644,8.593640805432962
-1.9872560574358524,9.311270801431508
-7.491144994143219,-8.286770690124168
-2.2325068237227312,9.841469377234345
-8.878485707280353,5.892747813380655
-2.4416694183648264,7.589537941984865
5.497538459430121,1.813231153977305
3.319645629207459,3.8046284497950857
-3.189222344631241,9.246539825359324
-9.461468283060775,6.768045796338448
-2.9811294888421838,10.103236725165688
4.189813364748858,2.5960196162882307
-1.4261463798774732,10.068088180233225
-3.6601912004750528,9.389984146543993
-6.683781936053588,-7.858482370890979
-7.542250950097117,-6.309510924682788
3.9214346149756656,1.7597225322288848
-7.148515881706101,-7.9866355020176165
3.6541527898925574,2.477216199458576
-2.8519121395795195,8.212008858976702
-8.227812613256983,-6.136845499253232
-7.764696006776238,6.297007616087643
-7.243239403365126,-6.937055216997014
-1.9223405292524798,11.2047417540083
-6.008502487719578,-7.206133125443788
5.387172441351363,2.583539949374197
4.71724714387572,1.1118854826124682
3.7642605828433444,0.5903699529763959
-8.917751726329124,-7.888195904193351
-3.4286218572865534,10.564220533215861
4.4317565858708265,1.4801687492818991
-8.552462365911106,7.657979705485728
-9.02519940079737,6.883791857224528
4.645122535946284,2.020150277705474
-2.4489674131117236,11.477528240683608
-1.883530275287744,8.157128571782039
-7.1495021264446414,-7.858873309058254
-2.216125149754069,8.299934710171954
-1.8229374326782368,7.40157025700867
-3.3987120526782735,8.198475843232883
-2.185113653657955,8.629203847782005
4.364827139076457,-0.32875148079485284
4.488093741192518,2.5614868904253085
-9.14610599158901,7.542673243162642
-2.6248459054409907,8.713182432609033
-5.214152746688693,-5.865739528257816
4.199834349531118,2.1039102612268232
-1.9941499367467022,12.867017618853042
-2.151410262704467,9.575070654566556
-9.451116447120397,6.935821355562719
-3.7005011202553986,9.670839736832152
-7.110561721359948,-6.183903228462528
-6.30255506397073,-7.083154979318939
4.621365700235711,1.6845110450205936
-3.5800901211138623,9.496758543441507
4.884845407336824,1.4662265085696022
-7.125370255237215,-7.152833163023617
-2.2587047727068734,9.360734337695297
-4.059861054118883,9.08284910300435
5.5903026744141515,1.3962660282783288
-7.417823508646156,6.752776621749227
-2.7326604083786012,9.728286622290414
-4.116680857613978,9.198919986730626
-4.4279688383517914,8.987772252749105
4.920870703963134,1.3504701641201382
-8.92047893502858,8.44081874708683
-7.8555004441286025,-5.826467796668107
-0.6434231119079936,9.488119049110109
4.109377688617574,1.3973514432960519
4.838938531801571,1.3729528067819374
-3.348415146275389,8.705073752347108
-7.802860437262174,-8.231794198892281
-2.4636257831489363,8.362685780592505
5.023944285167409,1.9404749358466389
-8.205920017580489,8.296077365125432
3.7414641648797433,2.4650888554472377
-6.697760936092775,-6.6318890069756105
-6.168667222947779,-6.435846281789907
-2.496195731174843,10.467820205355638
-4.234115455565783,8.45199859895735
4.964045188716543,1.8430266295730475
-9.842468523388078,6.5557253503945745
1.3986114961590288,0.9487820426064422
-8.566748919440636,6.046774339678394
3.124687774029549,3.3400439513852564
-5.286440564511873,-7.391325269707131
5.917543732016526,1.3815982951049022
-6.400647365404878,-6.546447487988998
-8.14010444302242,7.717008300920453
6.091022444023143,2.932440510025939
4.5771997389549295,2.9283120044419704
-1.031303578311234,8.496015909924674
6.793061293739658,1.2058221210526825
-6.681542430383415,-7.024470005199889
-6.770232396546377,-6.154342969377255
2.936496396872947,1.9176219850441132
5.906789985414724,1.2655002183219513
-6.01002127104561,-5.524471734470996
-8.877882910492666,8.005023612871328
6.2684943817993934,0.5930682257258406
6.327020471300666,2.8548094408901825
4.8639713180385185,1.9857620847225268
-8.160056543647553,-5.125315411291582
-8.883913772991509,7.566862364821395
6.1910308117506245,2.0888443182335905
4.531118687771244,2.3748814060396732
5.797989709728169,2.7648323779036676
-7.456168765598483,7.972232803088346
6.163002913497759,2.5120797276253906
3.0454511774337343,1.3737946609869591
-8.156436267009699,9.170230241234737
-8.495602410258305,7.780276134652487
-8.778697386715836,6.676586137793129
-6.050221609967781,-9.091244902283831
-9.919384297044273,8.376675768831607
-9.476067740887327,6.792525960496885
-8.216517794418813,5.753298195608247
-8.345009855755121,7.508359039193577
-9.085505139156608,6.641538667500905
-0.19453905637924152,7.147020935606573
-8.854750652708763,8.511916188946786
5.321831807523065,1.662902927347276
-7.631818790127653,6.506587244511467
-3.2112507169301026,8.686623981600553
-3.7094940301085266,8.679784892357373
-9.015274984130059,6.52522567096025
5.614998569645852,1.8261123024385935
3.105764665492479,3.250846505839241
4.620862628325413,0.9706403193029232
-2.9945611708818536,9.096160267584644
-2.9841429342137062,8.360956895624609
-6.552699817387108,-7.099210122084811
-3.571501336778855,9.487878558833502
-8.57209182086609,-5.350559273815333
-0.9299848075453587,9.78172085735123
3.191794494730777,0.5657059095641768
-6.945706989798587,-8.091125793038403
-7.3672334152237635,-7.312667781095567
6.081152125294217,0.5373075327612926
-6.780294885722045,-6.128722469904158
-8.17978348396318,9.333727454265052
-10.217646984650537,6.592592875556784
-7.740040556435223,-7.264665137505772
-9.327767199154232,8.367683792567775
-1.5458214938084285,9.42706705513482
-9.351271691278559,-7.6770048487464235
-3.3017183614854506,8.899549686731422
5.819318956949388,1.5039940318360272
-3.053580347577933,9.125208717908187
-8.358213436931111,-5.7363555500690175
-6.2252615347972124,-6.9356942641864014
-8.18812657867735,7.22434705171932
4.715683394421828,1.2960079724286202
-8.507169629034433,-6.832024646614564
3.9401533282355157,2.187149594674954
4.627632063381187,1.0759153124549004
-8.017845575438646,7.830796946606001
-2.9883718608980403,8.828627151534505
-6.286525933182887,-7.189656032589937
4.996894322193149,1.2802600886800777
-6.865697899238324,-6.90423468038595
-9.413965582873784,7.445532730144064
4.387310684834941,0.7253865019758825
-8.841930295726579,6.16515822630616
5.254045536271526,2.730677393988037
-8.458129905630047,7.934108660782527
-9.839947766530926,7.042422622612748
-6.0564566071893555,-6.806791626087543
-7.0406412297864875,7.964365776765713
-1.593795505350676,9.343037237858006
-4.30626738790141,-6.820891159261459
-9.390550800916982,7.956454733254214
-7.829026079983213,-4.247727528438556
-2.978672008987702,9.556846171784287
-7.222314785231619,-7.251550459271738
-8.268560476403806,7.771231475516018
-6.122638574505919,-7.802274917453572
-9.07956381449234,7.675578312013
3.883528090943798,0.5509159743430578
-3.8868669910098412,8.0764610882832
-1.0435488541311961,8.788509827711787
-8.750419112177125,-7.231623077317256
-6.917261893576119,-5.776807711259425
4.10962121785566,1.1802968516783878
-2.9698363940125376,10.071408354417237
-3.317691225945938,8.512529084613785
-1.7707310430573397,9.185654409388292
7.718759644683339,3.0927445953753088
-7.771653067046857,8.492818505944376
-6.043935079086128,-8.009816447933565
-4.028567589006764,8.530052055332071
3.602632681901645,1.7828310058571237
5.5121994729487795,2.1565116896790837
-6.692860426674192,-7.635492525629269
-8.254399571310046,6.964230824711644
-5.842087246893371,-7.390125992130693
-6.619904689429788,-7.784426218380355
-8.28713888586909,-7.657926280866822
-3.2924509153889874,8.692224611992646
6.604603969144491,2.008433235912461
-7.42454627796022,-6.480973478923875
-3.170984087821138,9.866719462994546
3.9892362671062744,1.486044300176036
-2.8244668676930957,9.773255348691588
-3.393055059253883,9.168011234143849
4.962597396566191,1.145938740388409
-2.6704833347187593,9.41833698501286
5.186976217398139,1.7709770315068378
-3.9877196134201776,8.294441919803614
-9.465294814423778,9.135971473495632
-6.471374435436799,-8.582693197513787
3.335409335723248,2.6428422327707706
-2.267235351486716,7.101005883540523
-6.808060953931878,-7.357767040041063
-7.3913498722822775,7.520077692010278
-3.186119623358709,9.62596241703919
3.8216581529946287,4.065556959626193
3.4566203235623263,-0.06606249381936857
-8.436256364675174,-6.274099641930307
-4.433875211534444,-6.7508884113007195
-9.530596999544283,-5.788602741353484
-8.004405602087106,7.78270299472714
-6.668609723948651,-6.976822705146339
5.819176020291928,2.040688165350841
-6.311395330762389,6.792654142578383
-2.9557125751197715,9.870684922521793
-5.128942727142494,9.836188632573545
-10.118632155306905,8.195980243778848
4.760174467940001,2.487608517999481
-9.258514573731867,7.041738306638196
6.272290140159736,0.5430283059800993
-1.106403312116651,7.612435065406041
-6.861193258085877,-6.532527887914275
-6.823902278862575,-5.785918074804998
-8.961556599034992,-5.183653224985909
-2.4174368465172478,7.026717213597429
4.618977242263953,2.090497067249514
3.674955375647997,2.6592211439391713
-7.582571631062489,6.428915613279199
-2.7545857390556208,8.260549963840832
-6.466192287927569,-5.003313780717881
-6.3986179594145565,-6.656225568996815
-6.541130783656856,-7.295397507176748
4.664389010487044,2.471167975186182
-4.997602694676236,-5.534689547120969
-2.004210344072293,9.880041322368443
5.00647708232495,1.0332898976133769
-8.908493468094658,5.662561981982712
4.950786401826106,3.448525900890284
-6.765399542489231,-6.729807831814069
4.511961244747335,1.0176292433403062
-2.7015585878338726,9.315833470531935
5.452740955067061,2.602798525864344
-0.7437433827716533,9.419267839159277
4.631906194911484,3.453113822830758
-7.6534163902548435,-8.124764296587363
-1.4781981005567992,9.94556624731452
-8.81000938050555,7.353279054994449
-10.089867180826454,8.767287519571962
-2.773854456290706,11.73445529478794
-3.109836312971555,8.722592378405045
-9.859560573766723,8.031879362798056
-7.33492945486886,8.200885206074375
-2.5226948477906843,7.956575199242421
-7.419386871460632,-7.658414318678259
3.800156994047325,1.3737770384967098
-7.323920451227382,-6.502809100231095
5.08369826437433,2.7478037373700688
-2.9726153158652124,8.548556374628065
-8.629944948688458,5.2817880470744125
-9.283830278036783,8.776907392616405
-2.1655793334842888,7.251245972835587
-7.0376350897302595,-7.306990663223367
-8.278537308704971,8.404303641053325
-8.660626755702756,5.988178556788602
6.7006267611100885,3.7285105263839364
-9.409506746418806,7.896105696854862
-8.705358082489134,6.62340210055953
-3.417221698573961,7.60198242686303
-8.130575821180535,6.7610561396044355
-7.472021115390139,-7.744100362955763
-2.4449176039572875,7.936541350269016
-7.438972320050008,8.248156598411471
-2.5862993324668544,9.355438103014965
-7.215411890441398,-5.211088067986553
-7.40235021167031,-5.831100367439057
5.159225350469273,3.5059085969433097
